stationid,name,longitude,latitude ,free_bikes,empty_slots,total_bikes
d6ff1c4cb864d2d50b5d9ed8097dfb17,St-Germain / Hochelaga,-73.5534825682771,45.543652466151,12,2,14
48358d12d83653f998be0408f938da97,Métro Langelier (Langelier / Sherbrooke),-73.54247644543648,45.58284663189181,4,14,18
c9e9fe27274a30074192edf2943a819d,Pierre-de-Coubertin / Langelier,-73.5353136062622,45.580314546424674,11,8,19
56da2b09eb91197a19a17ad3f111ee6a,Atateken / du Square Amherst,-73.56390595436096,45.52063377251984,24,7,31
90c764fcd9b0f5f18632e9d3e0463d05,St-Grégoire / Christophe-Colomb,-73.59011113643646,45.53259744983328,1,21,22
e2b99409a7260b74d305e1a5fd4fd0ab,de Léry / Sherbrooke,-73.55826258659361,45.54099971663243,0,19,19
2dbff1ebbfc94016ae35ddfeb6133850,Du Quesne / de Marseille,-73.54123055934906,45.575812361972055,12,11,23
6251ff1e68672d14ccd94dd4d5d86680,St-André / Ontario,-73.56353,45.51889,16,3,19
2539b5b1357e00a4c59b263b929bfd86,Valois / Ste-Catherine,-73.53725016117096,45.54522973039872,0,22,22
c871f95d52e91d2357955ef03e4f0262,Alexandre-DeSève / Ste-Catherine,-73.55386108160019,45.52123044585842,15,2,17
5943fbcd980fda1f64b9451d1a8ea5f8,Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),-73.58207792043686,45.55151193681962,4,9,13
dcd94385ae71a2b89052874c692df884,Nicolet / Sherbrooke,-73.55464696884155,45.54969542033443,3,19,22
0d09d3f10b062dfca036e47cee35f7a3,Alexandre-DeSève  / Ontario,-73.56053441762924,45.52435882510794,12,10,22
f9cf3e6c91e86cf471029dd10f61f34f,Dézéry / Ontario,-73.54702949523926,45.54095791741757,14,8,22
b2ff5e1c2db5294d113db231f95c8bb9,Ste-Catherine / St-Clément,-73.53024959564209,45.55671730558936,10,3,13
a5ee89a51582e9fef1d0598a74d5401d,de l'Église / de Verdun,-73.57156895217486,45.46300108733155,12,6,18
9ded0f40cc46b3f01b00a3033246b3b9,St-Jacques / St-Laurent,-73.55648696422577,45.50644464920572,10,13,23
765d7ab045b2fb1beb8a1034fb01171a,Liébert / Hochelaga,-73.52352797985077,45.59587457490178,1,21,22
50ee08de38ded52019cad64b2be46375,du Champ-de-Mars / Gosford,-73.55400860309601,45.50965520472071,10,12,22
a17e552d6c331c1f935f7766593c3672,St-Jacques / McGill,-73.56014415621758,45.50144108135568,2,29,31
5e8f03d2f398f0153b293da5c4978f64,Chambord / Gilford,-73.58106136322021,45.53148889001714,6,17,23
58578a089268a03399c901e03eb4f513,Milton / Clark,-73.57060074806213,45.512640029999396,12,14,26
c6315ed8be3d1b1db4e1743fd8cf702d,de l'Hotel-de-Ville / Rachel,-73.58010649681091,45.51989655507833,10,5,15
8816abf99dad433ee5a7dfd43eb9e7b4,Gagne / LaSalle,-73.601194024086,45.422451407155854,3,15,18
0397a121c9e5e2047025a8c477018f42,Notre-Dame / Gauvin,-73.5601931065321,45.50002580878596,5,12,17
935e7ecf165bb0039c08cd0e2a7d51ce,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),-73.53517949581145,45.5967964774917,0,21,21
d807ba1927007377643362ea1dfab494,de la Montagne / Sherbrooke,-73.57938900589943,45.500015468871446,7,12,19
9b1fefd8f850f3343e75c549459840df,des Récollets / McGill,-73.55900555849075,45.5008764952487,15,8,23
0c2a4ecc9f51dd227f050651ae2dd6fe,Métro Radisson (Sherbrooke / des Groseilliers),-73.53965610265732,45.58917500418707,6,11,17
6a842356c5017c283342c979fe0cdc92,City Councillors / du President-Kennedy,-73.57139065861702,45.50625103256782,4,27,31
b00d02e75bacace8be150754cc2b4744,William / St-Henri,-73.55725407600403,45.49891911390352,3,16,19
e961f4fd75343f436e8737ceaee745d6,Cartier / Marie-Anne,-73.57266068458557,45.533078445261296,9,13,22
af546a8f7b1b7fb5f30b8913d91132bf,Bélanger / St-Denis,-73.61199,45.53696,1,19,20
fd257591e7968cef039df289ea634668,Metcalfe / St-Catherine,-73.57245951890945,45.50083231626815,1,36,37
72764def7879ed8d61e4d861fc234863,Ste-Catherine / Labelle,-73.55961576104164,45.51473288454674,23,15,38
1dd2c41ba0060546b80e05d4874c3acc,Queen / Wellington,-73.55534970760345,45.49760527699099,3,42,45
80049ad71e2ce303a2718cb74d9cb3ec,2e avenue / Wellington,-73.56774741414483,45.45791007701367,15,0,15
10475818ade51c1cf28cd5e24ecff6fc,Metcalfe / du Square-Dorchester,-73.57110500335693,45.50022226680107,0,30,30
30b3972ded9afdaa750cbbeef330fe74,Marché Jean-Talon (Henri-Julien / Jean-Talon),-73.6148879583925,45.53678525128436,0,22,22
237d00fce0cb040924da6e8fde1b4212,des Soeurs-Grises / Marguerite d'Youville,-73.55462982326571,45.498846367453694,15,20,35
17fa54af3bda4e6f4184b281ee05d5e5,Saint-Denis/de Maisonneuve,-73.56181114912033,45.51440491203477,20,6,26
dd90b8d66fbadef744f51cb9403d0fc6,St-Nicolas / Place d'Youville,-73.55515256524086,45.501966859101564,18,2,20
7c920d7522a3c8abcede6106562c99e6,Molson / Beaubien,-73.59115451574326,45.54968589617967,11,10,21
62ae697614fc30933f67aa117dcae40a,d'Orléans / Masson,-73.569847,45.557192,9,8,17
42d228ac4871096ae20cb29c7448d2b9,Union / Ste-Catherine,-73.56970220804214,45.504027213143104,8,46,54
1278ef6cd4091512db5a50c6b9f503bc,de la Gauchetière / Robert-Bourassa,-73.56544822454453,45.50060578095098,4,23,27
6c639e8a9ec1781d973dbb586a735262,Louis-Hébert / Beaubien,-73.592010140419,45.5481863712796,17,0,17
fa5c754a52303327c38b54956e044594,du President-Kennedy / Union,-73.57187882065773,45.505102242483595,1,21,22
2b315425e18f16fa60831f1b3c3404fc,de Grenoble / de Cassis,-73.70492711663245,45.57889719514108,3,12,15
9aaeb514f62c04faf6c442e0a3c422ee,Darling / Sherbrooke,-73.55673909187317,45.54545514686953,7,14,21
3126d658666f5f32075689284fc0ae02,5e avenue / Masson,-73.57513636350632,45.54752382909683,8,17,25
ab4b146737660d93b736cd75010e84a5,10e avenue / Masson,-73.57373356819151,45.55037651450808,11,13,24
3363f5b7a1ca6f69860afe28e42b8d16,Mozart / St-Laurent,-73.61546069383621,45.53328465200231,7,14,21
7c1b0523756e972a564a67a123642ce4,St-Alexandre / Ste-Catherine,-73.5674786567688,45.50527354034462,4,23,27
7f06a7dd290f87014f37b09606f82501,Métro Bonaventure (de la Gauchetière / de la Cathédrale),-73.56725603342056,45.49831217703312,0,30,30
f60d8fbb9b67ac90d53afd90933bce78,Grand Boulevard / Sherbrooke,-73.62355081379064,45.46670033299904,2,17,19
76724952c28f4094bc271838f3de2bcf,Langelier / Marie-Victorin,-73.6118745803833,45.61451982045293,4,11,15
a10f7f46ff1cfff0a26c3f9f364d83b6,Benny / Sherbrooke,-73.62659722566605,45.4648769981855,4,15,19
0b43d5b25082fcf948a599c9c2f004ad,Park Row O / Sherbrooke,-73.63407254219055,45.46072936353252,4,11,15
3ac5779605b9a709b92cb4dea4892111,Lucien L'Allier / St-Jacques,-73.56848180294037,45.493514106710734,7,16,23
e14b6c2c9409f80090a2cabc3ebe4a42,Aylmer / Ste-Catherine,-73.56894850730896,45.50434678685089,4,34,38
7c32f3b5366899daa12d5a2315c5eb5e,Grand Boulevard / de Terrebonne,-73.63165721297264,45.470535000953966,17,13,30
cfa85c0d171620de658d1fffcd749528,des Jockeys / Décarie,-73.65449488162994,45.49404432109336,5,14,19
975a36ecbf71ebb1bb1cb5f5ae237f84,Lacombe / Victoria,-73.62913727760315,45.49048314001669,6,8,14
cf89ce8fe2aafb11df3c7a2262e6013e,Parc Georges St-Pierre (Oxford / Upper Lachine),-73.60943913459778,45.46887995929811,1,16,17
6f14a073d6fabe8288b7861b4c2dde4d,Métro Côte-Ste-Catherine (Beaucourt / de la Côte-Ste-Catherine),-73.633649,45.491513,11,11,22
a75be8f4ffb85d6f4a0996617a2d7f0d,Marcil / Sherbrooke,-73.613924,45.471743,1,16,17
745e24e22f492961cb96d949cd8747e3,Boyer / Beaubien,-73.602026,45.537041,27,0,27
523850c4d0985de08981251a3b2fd36a,Grey / Sherbrooke,-73.60617488622665,45.47629426230192,4,10,14
1ba2b68a717b2c3e7c7fe7e29a2b11f2,Boyer / St-Zotique,-73.60556,45.53848,17,2,19
ce541d236b1fb3391edee931485e6ad7,Workman / Vinet,-73.5750612616539,45.483788863965174,20,2,22
3616e01253b56f095ead16febd951361,Parc Howard (de l'Épée / de Liège),-73.64188581705093,45.53318929909303,14,0,14
31535dd5ca8ee557209a804807032aff,Wilderton  / Van Horne,-73.6247518658638,45.51014162409143,10,12,22
c48a16100836e81076eece8b635c8828,de Monkland / Girouard,-73.6214379966259,45.47710675189806,19,3,22
a4f34855c377d3e456470f4e93d97260,Métro Villa-Maria (de Monkland / Décarie),-73.61959934234618,45.4789683985657,13,10,23
39752185bee108a7c529c25dbf2b1ae7,de la Côte St-Antoine / Royal,-73.6198702454567,45.468926984877434,2,16,18
bf0edad2c41a84e491bfeaa7cedb3392,Métro Vendôme (de Marlowe / de Maisonneuve),-73.60473453998564,45.47393028235147,9,19,28
4a5d9709ee36d02688d6d300f7472ab1,Marquette / des Carrières,-73.58870029449461,45.53879934493943,1,26,27
de30b5881bc66edf6ceeda73cd7a53cb,d'Outremont / Ogilvy,-73.62672328948975,45.52687028194893,6,13,19
06cd7fa1336bb11eae6bb3b561142127,Parc Loyola (Somerled / Doherty),-73.64477455615997,45.45976107571447,9,7,16
b7664c29e84839606e88152819b3ce55,Faillon / St-Denis,-73.62026989459991,45.539890852781404,5,17,22
0c39a4c5f95f416e549a6566c8cd770f,de Kent / de la Côte-des-Neiges,-73.63305062055588,45.50144933057703,10,28,38
9fce8c378d9e1fc9d96999ff50a71f6a,Métro Acadie (de l'Acadie / Beaumont),-73.62344294786453,45.52357479400008,2,11,13
bb65c51008f8564d670b9c23987025fa,des Récollets / Martial,-73.64061713218689,45.59089190991344,11,8,19
f0c61f63ab86a419feb632992ce83717,Earnscliffe / Queen-Mary,-73.63037377595901,45.481845071377414,9,14,23
f76cd926206a1cd0b4e196175097bca7,Leman / de Chateaubriand,-73.63105237483978,45.54721107501036,6,9,15
c6cd5e121b21b2b73e1280b474b330b0,Parc des Hirondelles (Fleury / André-Jobin),-73.646759390831,45.5762948651025,15,4,19
9294676d7bc2672f3c9a96e997068e0f,de Melrose / Sherbrooke,-73.61735232174397,45.46991202213883,2,17,19
c07984dad42296496d763c7cc4ab971f,Métro de Castelnau (de Castelnau / St-Laurent),-73.61962348222733,45.53570881624427,1,22,23
54b599a5daa373b326f7493ab4c3c7b0,Métro Snowdon (de Westbury / Queen-Mary),-73.62816195935011,45.48542414888848,2,19,21
f5487c4e89f46f43316b82c9588da19b,Parc Sauvé (Balzac / de Bayonne),-73.63610029220581,45.59836857189897,11,4,15
5c11d3959c0abea9f83d3f82a8b9f28f,de St-Firmin / Fleury,-73.6517858505249,45.570624722078364,7,16,23
f36ec4d9fce55629b73cace344831a02,Jacques-Casault / Christophe-Colomb,-73.630103,45.552123,8,11,19
1f7deeaa21159a7e183915b23c21ac81,Marquette / Fleury,-73.65378744900227,45.56735205736566,2,13,15
32062cce0f8aa927527eeca915fd3afd,Parc Joseph-Robin (18e avenue / Everett),-73.59580412507057,45.56481129244175,12,6,18
09fe2c61fe35c26c42e876ca291f8984,Everett / Garnier,-73.61220851540565,45.54758153109644,4,11,15
62f1efb1b3ff5fb90b87bbe17174fdde,8e avenue / Everett,-73.60154539346695,45.55776151418004,4,8,12
1fefddadf6dab1b29ac4d1759d4ea7a5,Francis / Fleury,-73.6555677652359,45.56387237463668,7,12,19
c5780f595f1e7010f3f632debbc9c35c,Hamel / Sauvé,-73.6505614221096,45.56076192837154,7,11,18
53a6c61dff2c34e3657ab034e9a28613,Métro Jarry (Lajeunesse / Jarry),-73.62777203321457,45.54355974189168,14,3,17
b3150d5e0b8ef9db81b4ff8588f3ac46,Boyer / Everett,-73.61607524188003,45.54310243053054,2,17,19
301ddcb76b9061b666c8b0f473a4f74e,Louis-Hébert / Bélanger,-73.59916493296623,45.55158518908433,6,13,19
9c62a50110d8ee96b870cb01b31ada39,Chambord / Fleury,-73.65832507610321,45.55982811984724,10,3,13
210bc54814f1bfa31dbcc85a81a5d434,de Bordeaux / Jean-Talon,-73.60556602478027,45.54975479298636,9,6,15
4ceb50ee99698a67059c58b4fa0a40f6,Louis-Hémon / Jean-Talon,-73.60347837231528,45.5517742671765,4,15,19
6194bc5aa55d462f6e7cbe7c657858ed,Rousselot / Jarry,-73.62088680267334,45.55081979211847,5,10,15
562732190a887013c53e200b28d852e4,Péloquin / Fleury,-73.6599015713,45.55702223161539,5,10,15
9da0049d2e375038eb693b8c30d3cbfd,de Normanville / Villeray,-73.61815631389618,45.547172039327485,6,11,17
42468ee87701c823b9b4c55f931f18c3,de la Roche / Everett,-73.614841,45.544867,0,13,13
a26bf1523b22aa83a563c97fe6ad5ba0,du Rosaire / St-Hubert,-73.6215104162693,45.54481928225348,11,9,20
3da178370890fe8edbd73af1c48b6fa7,Métro Crémazie (Crémazie / Lajeunesse),-73.63842844963074,45.54640752148169,13,1,14
f1528dcadb2a0266b045227ff8b2d585,2e avenue / Jean-Rivard,-73.61656039953232,45.562509038048915,6,16,22
f6e0b4f54583d85056d9eea8eaa5c434,de Chateaubriand / Jarry,-73.62665355205536,45.545841561840085,6,9,15
8ae2d0c3c6bfb29c5614921e85221107,Lajeunesse / Villeray,-73.62268656492233,45.54218173507584,1,13,14
d7dff48f13093c3bfd51b409f6c99ca1,Drolet / Jarry,-73.62994194030762,45.54195463236575,0,19,19
3432a8084a835047534a32559a9730cd,Lajeunesse / de Liège,-73.63490000367165,45.545580534390176,5,9,14
0048f9af75380c4b5b3c9d247af799ba,Basile-Routhier / Chabanel,-73.64765658974648,45.549868431421636,4,14,18
dff5e88a152d16146a02be0bbb60735d,Émile-Journault / de Chateaubriand,-73.64063255488873,45.54983321292286,6,13,19
d3b6f3327b6e20c1b95cef748885233c,Ropery / Augustin-Cantin,-73.56863468885422,45.48097552629275,20,3,23
60e378e57e019df87f4d573807b1e0f7,Ann / Wellington,-73.55676054954529,45.49449368327543,1,7,8
b046e8a8afb19a66afac180111d612e4,Richardson / Montmorency,-73.56032252311707,45.484966061164755,16,14,30
bbc440214ed13ddb8a0aeb3951c418ce,Dubois / Eadie,-73.59051011502743,45.45760820718457,8,11,19
1e2c0e04e52f776287eed225a5a2382a,Parc Ferland (Belleherbe / Albanel),-73.59529852867126,45.59573798024675,10,3,13
1489b60b522d8065562293a5a2716d12,Crescent / de Maisonneuve,-73.57762072817422,45.498132074644275,8,11,19
d6c2076fbea970798a1bf3d94cfeaebd,Crescent / René-Lévesque,-73.57334746981905,45.49600732302391,16,15,31
34d0c99760e0ed9bfa23f6608855b222,Parc Henri-Julien (Legendre / Henri-Julien),-73.6465984582901,45.5460355901214,2,13,15
28cf566351573946aa573c218df73319,6e avenue / Bélanger,-73.59615683555603,45.55456382820465,2,16,18
167e7c9bdddcd7aa983b61a4f6aaa265,de la Côte St-Antoine / Argyle,-73.59572768211365,45.48624101696415,9,9,18
0960bf3c2e9be92bd03fd80c49bf720f,Victoria Hall,-73.6003303527832,45.48129146961133,5,9,14
c56841567707d1812755ec56f2ad2895,Berri / Rachel,-73.57724860310555,45.52275023118295,14,5,19
8f38bed6dab71436cabe43dea498c8c1,Augustin-Cantin / Shearer,-73.56363236904144,45.48390169543355,8,22,30
8304ac71f6ad0f43711281894964c1b5,Mackay / de Maisonneuve,-73.57913017272949,45.49682986230046,23,11,34
453cf6c6c91ee54d527694c1f738c943,St-Mathieu / Sherbrooke,-73.58259558677672,45.495789104811756,2,21,23
a8be54003fb16d9cab21bd7c5e9c8f66,Guy / Sainte-Catherine,-73.57777043248461,45.49497512853125,10,18,28
25db3ab71ecaf5dc56f934c637c1a542,Notre-Dame-de-Grâce / Westmount,-73.61122308304402,45.48046706437983,0,12,12
5b7a4c0ffaa2aeb1b8583498e113e81d,des Pins / St-Laurent,-73.5750961303711,45.51522812881499,5,17,22
075135a674cea1cf4e2c463d828094c9,Hamilton / Jolicoeur,-73.59764268636354,45.45670282849069,5,10,15
839fe2dfb82ec3980eeaa68e23c462d4,Monk / Biencourt,-73.59602272510529,45.458663192410306,6,8,14
20da23570a39a766cc383a000608cc6c,de Châteauguay / Ropery,-73.56629446148872,45.47930107352825,14,7,21
78f0ea4a741954f89ed7cbc892fe355e,Ryde / Charlevoix,-73.5646007,45.4757434,12,14,26
e636efb8fd25972e25d54f93cae701ab,Cypress / Peel,-73.57175691987322,45.499330334344556,0,34,34
1113a80887c327f3d0ae1ee04dd946de,Parc St-Henri (Laporte / Guay),-73.58590811491013,45.48013378575666,15,0,15
398a688b86aabbf789c6f4edb8b20ed0,Peel / Ottawa,-73.55998456478119,45.49419955357054,19,7,26
4fbafd8f80ff042d7fe3cb4b46400514,Shearer / Centre,-73.56206325352105,45.4828250990486,3,12,15
f47f4149fc69eded89e7342b22755024,Métro Monk (Allard / Beaulieu),-73.5939010977745,45.451030919298056,5,14,19
da417b909705d9f772b2510ae9229871,Mackay / Ste-Catherine,-73.57696294784546,45.49582294706495,6,22,28
69e03feb5f98022047ff07b785f9a744,Drummond / de Maisonneuve,-73.57602953910826,45.499515390738885,12,33,45
d0d69596bd800f2c32acc72647e584df,St-Jacques / Guy,-73.57010722160338,45.491366875439965,6,16,22
8003eca4fa01dffbffb8e7e66dd45690,Métro Angrignon (Lamont /  des Trinitaires),-73.60229507088661,45.44705915105563,15,8,23
6e94d95dad598b7c8fd380e55b289caf,Victoria / de Maisonneuve,-73.60016942024231,45.47742856483265,1,12,13
420d9c027c261cae251568f7f8d5a9cc,Stanley / René-Lévesque,-73.57077571808077,45.49790394592446,1,38,39
4890967aac4400760faaf1e6aa3a083c,Plessis / Ontario,-73.56099039316177,45.523594936648244,8,10,18
05b5b355a4772304d10c45029d08deb0,Canning / Notre-Dame,-73.5702332854271,45.486318644010225,13,10,23
b9a4abde81beb417902b503d331ffe49,St-Antoine / Jean-Paul Riopelle,-73.56064036488532,45.502939709023714,9,12,21
e0db7aad56ff4ad5c02148ffb2d5a594,Métro Beaubien (de Chateaubriand / Beaubien),-73.60363483428955,45.5353599615622,7,19,26
6716d6af871575e44ca751b5224df1ef,de l'Hôtel-de-Ville / Ste-Catherine,-73.56213569641113,45.51166045593874,2,28,30
e7b4ef40c1aa1decd3a2ffa3bcc9d1ea,Parc St-Paul (Le Caron / Marc-Sauvalle),-73.58412176370621,45.461741021347436,9,13,22
fafae7f39486cd7ee5583dc014cf3fc3,de Castelnau / Lajeunesse,-73.61650675535202,45.54043190217008,2,17,19
dfaab1117322af6f88c48893144bcf6f,de la Côte St-Paul / St-Ambroise,-73.59391784324544,45.467665653865964,20,4,24
fe74adc2bb5e47c55ce02427c0c2e2ac,Louis-R.-Renaud / Armand-Frappier,-73.73447299003601,45.55456685087225,1,26,27
623cb326604861e5d8109580d3e2b5a1,Fullum / Ste-Catherine,-73.54801654815674,45.52711644190572,6,17,23
464e8b5950aee06c1eeb53605b286e92,Bourget / St-Jacques,-73.58351558446884,45.48067368593179,8,11,19
10ba72984e8d47c16bec40bcddec3d4b,Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),-73.6114051938057,45.510200304274754,0,26,26
34bfe048772e22905ada401f52cc5c1f,St-Laurent / Pl. du Marché,-73.56241598725319,45.50928960913111,27,0,27
2fa8e170704d3f148f4d1dea455fd784,Charles-Daoust / 75e avenue,-73.74095320701599,45.54250587659489,10,17,27
85531326f9e29994cf18c81558db9fe5,Henri-Julien / de Castelnau,-73.6182153224945,45.53789110878484,3,18,21
f99ccc7429d68a4f15abc6c337446e56,Ste-Émilie / Sir-Georges-Etienne-Cartier,-73.5852724313736,45.472781067977614,14,7,21
f821cf48847ee6d9272c2c3edf81b30d,Lincoln / du Fort,-73.58368472341681,45.493245802758366,1,14,15
b0b1edb5ef943dc453ebb74ad34f1453,de Mentana / Laurier,-73.58780443668365,45.5305193519952,19,4,23
343f371f725fd1aa3a254beb3207315e,Stinson / Montpellier,-73.6662483215332,45.51962176248447,17,5,22
1f7793b1b7e1c83f11792bddb10e297a,Métro Sauvé (Berri / Sauvé),-73.65636706352234,45.550692068419764,3,22,25
f05dc5b7b3635787d9fe3fd8565bee7a,Ste-Catherine / Towers,-73.58096480369566,45.49228068089086,4,17,21
25ff9160f5e83d4e9c15806e5f503df3,St-Cyril / Wiseman,-73.61573964357376,45.52085479492202,1,21,22
4e5a6ca40d9348f973223d6171d2313c,McLynn / Plamondon,-73.6470128595829,45.48911308766352,21,2,23
1f5a5fee591fc04c2bd579240b619b80,Parc Champdoré (Champdoré / de Lille),-73.63642623429769,45.5692509593831,8,6,14
4fa13403d966c181123fbe4f2311a347,Marquette / Gilford,-73.57891023159026,45.53382623467138,5,9,14
975300771de5568dd1f8359834fc9cc5,Ste-Croix / Tassé,-73.68516325950623,45.51953948301331,14,8,22
69d16a3ba682305cb780815926ca26bb,29e avenue / St-Zotique,-73.57968807220459,45.56776565172907,1,13,14
936bdef09ef994ea4192470e6fbd26c1,Métro Fabre (Papineau / Jean-Talon),-73.60693395137787,45.54773931611951,1,22,23
0c274aa11d24d3c12670b98241bce94e,Beaubien / 8e avenue,-73.58784198760986,45.553456845975276,0,14,14
546bc36b10be0b09de4a907c9d60ad78,Harvard / de Monkland,-73.62403571605682,45.474565185029945,8,10,18
be47af9691772b0d9e5e4c9ac4303975,Hillside / Ste-Catherine,-73.59084337949753,45.48282602624293,4,10,14
b298dc46896563af6ea0d289404ea045,Guizot / St-Laurent,-73.63450437784195,45.53968044327973,9,10,19
785e3bee8dd80f5e27547e9facbdfa93,Mozart / François-Foucault,-73.66491794586182,45.60428796520824,8,15,23
f59884dc043cf535875c6042eb59dd39,De Callières / d'Auvergne,-73.6690217256546,45.593421978698636,7,15,22
7604e670cfc2466b147af4ec89f5dba9,Melville / de Maisonneuve,-73.59537899494171,45.48184019359366,14,0,14
3fb98eb97376c1da65b2d35fd12cac36,Union / René-Lévesque,-73.56658279895781,45.50235036136798,0,31,31
a8dca6a7c9f8451b38af2eee446736df,Jeanne-Mance / René-Lévesque,-73.5642009973526,45.5063713381299,9,47,56
293a664c93f323a1ef7cfa42b534cc45,Bloomfield / Ball,-73.6329460144043,45.52995941738481,13,3,16
9c713595b12ffeacadc44a5217c1a4b0,Laforest / Dudemaine,-73.6872661113739,45.539806548176045,7,16,23
5303e59a2966767d59e3ab3df6aa967e,Sanguinet / de Maisonneuve,-73.56259435415267,45.51340553558378,7,23,30
cefc5afe09efc11756e70a7d5f0b7c39,St-Denis / Ste-Catherine,-73.5603104531765,45.51372291221464,32,11,43
a275d1e1d0b9582f2b705053e47f7c98,Ste-Catherine / Sanguinet,-73.56124520301817,45.512936177874096,16,31,47
7f61dc774eaad37c24af21f6515dd4da,Notre-Dame-de-Grâce / Décarie,-73.61527817789465,45.477384955188235,5,9,14
267b809394e2dd9fdd7924b7cceda261,St-Urbain / de la Gauchetière,-73.56139540672302,45.50707812811467,27,15,42
ca35a57cb7304b15a9f3ed30e06e106a,Parc Père-Marquette ( de Bellechasse / de Lanaudière),-73.59537363052368,45.53935355552782,12,10,22
b7ec996fa57785d0a9d07b285425953d,Métro Papineau (Cartier / Ste-Catherine),-73.55199,45.52353,15,10,25
ab124a371b47462db18406e94236bbcc,de Maisonneuve / Greene,-73.58929306,45.48697062,1,18,19
fc2f51a415e4d0ce22f9e4a272cd244b,Drummond / Ste-Catherine,-73.57422709465027,45.49863930330429,1,30,31
861a05bc08397b2eff4a4e7d1fa88b4f,Mansfield / Cathcart,-73.57050284743309,45.500989292488576,3,24,27
7b28024fd4c90ded38fc0447771d1ca4,Ste-Catherine / Bishop,-73.5762146115303,45.49658063218649,9,9,18
83a66bd66da62b3668815713aad56886,Chomedey / de Maisonneuve,-73.58394473791122,45.491750449903954,4,19,23
7d10cc3be562e52b9c9787752b1991f8,Gilford / des Érables,-73.57534691691399,45.53728040418993,4,11,15
e2a04ee5d75f040dafca0496a9be3521,Fullum / Terrasse Mercure,-73.56593906879425,45.535541603465234,1,18,19
0366a94e06c77055841607882a40a484,University / Prince-Arthur,-73.57864737510681,45.5074794530521,15,31,46
30192da54af48e7af4cb4662768cf5ca,Gare Bois-de-Boulogne,-73.67716491222382,45.53972553109637,7,16,23
03b62dbe90c92d12a13fb55bdfc5cb9f,St-Sylvestre / St-Charles,-73.51224955918042,45.53632382385609,8,13,21
30b96b5cc0da57b1ce5064825fdcd3f7,Casgrain / Maguire,-73.59485328197479,45.525762548812956,5,9,14
9ecb8a131a495aaf4da25f65ecba463c,de Gaspé / Jarry,-73.63040059804916,45.540780049797995,3,14,17
a373ee2a66d90cbfe5e6ddcf4adb5e5d,Legrand / Cartier,-73.70748996734619,45.55233742797057,1,14,15
fd1821200e01192b443a7ebf048f894b,St-Dominique / Jean-Talon,-73.6175217570053,45.53520398241678,12,18,30
1ea56d71c39cd0e2a2ccc6061b5cbe68,Chabot / Villeray,-73.61300647258759,45.552289376429215,4,10,14
2afa5fecbdfebe7a3aad9070498319ab,Ouimet / Goineau,-73.68799567222595,45.57504823374693,8,17,25
e5e6afaeab949da9b755f9e4b52ff397,University / Milton,-73.57630902532037,45.50638390910643,8,34,42
cf6e1409b292b38da683ba44e51a4843,Guizot / St-Denis,-73.63246187567711,45.543423548290185,3,19,22
a70f52aa7911051e48137bec2fa9f91c,de la Peltrie / de la Côte-des-Neiges,-73.6301752924919,45.499797390231926,5,18,23
748cda93c263ff091980aed944d7c284,Egan / Laurendeau,-73.58918591405198,45.45290792768395,1,12,13
c5f193110503c57e1c5f624c8c64f286,Métro Plamondon (de Kent / Victoria),-73.63871866467889,45.494686752797904,10,8,18
56cff766a3277c78e45bb4de4ac76197,St-Dominique / St-Viateur,-73.5982757806778,45.52655700191558,10,20,30
ea2a077e0e784da0fa7df50bdd791fce,St-Charles / Grant,-73.508752,45.539824,2,17,19
c752d8b62e9fb1db8cab2c9b414c8ddf,Marquette / du Mont-Royal,-73.57543140649796,45.53221791147474,15,7,22
be81ff208d6924d4baa6817fb7771d35,St-André / Ste-Catherine,-73.55801045894623,45.516297540849614,17,8,25
88cb58243c5bb76b6a8f796ec76f7594,Métro du Collège (Cartier / Décarie),-73.6729645729065,45.50843904979172,7,10,17
ffb9a83c9965e7749a06d468a36a7e35,Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),-73.6222583055769,45.495537539518104,2,28,30
915dadc1ef01d41024905f31c8463e61,Monsabré / Boileau,-73.54152023792267,45.571796348222385,7,11,18
13da78e721c38332e2fe0bf349d8966b,Notre-Dame / Guy,-73.56737405061722,45.48984195308291,0,18,18
9b2a7ca24856adc0e2898fb4254b8f4a,Chabanel / Tolhurst,-73.65347027778625,45.540105018786974,3,17,20
7758064a8883d2200c4ef11ea582fc3a,Pratt / Bates,-73.62631559371948,45.51694782364431,6,7,13
6b9099f3e501e72b5a268e0346c2f546,Métro Georges-Vanier (St-Antoine / Canning),-73.57656,45.4891,5,12,17
ff57fa074079c8cb3d2bfeffa3adc4bf,Fullum / Ontario,-73.5548669,45.5303174,11,4,15
eb0eb842394c654a6d5effaf5b36a2fb,Métro St-Michel (Shaughnessy / St-Michel),-73.599658,45.559199,2,12,14
e61bdf615b9672bd815d52f210429d3c,Bennett / Ste-Catherine,-73.53263273835182,45.55315915057821,5,5,10
ac7000b84127f7ac259b09f99eb297ad,Louisbourg / O'Brien,-73.70393217686795,45.53039449604383,10,13,23
126735d125a23869138e84406c649155,Métro Cartier,-73.68125259876251,45.56007440937141,3,15,18
