category,latitude,longitude,POI,station
restaurant,43.26595632543361,-79.95375394821166,Thirsty Cactus Cantina & Grill,46
restaurant,43.26595632543361,-79.95375394821166,Bangkok Spoon Deluxe,46
restaurant,43.26595632543361,-79.95375394821166,KFC,46
restaurant,43.26595632543361,-79.95375394821166,French Revolution Bakery and Creperie,46
restaurant,43.26595632543361,-79.95375394821166,Il Fiasco Cafe & Wine Bar,46
restaurant,43.26595632543361,-79.95375394821166,The Burnt Tongue,46
restaurant,43.26595632543361,-79.95375394821166,Quatrefoil Restaurant,46
restaurant,43.26595632543361,-79.95375394821166,The Valley Charcoal,46
restaurant,43.26595632543361,-79.95375394821166,Grupetto Cafe & Cycles,46
park,43.25343546641674,-79.86948698759079,Gore Park,47
park,43.25343546641674,-79.86948698759079,Gore Park Promenade,47
park,43.25343546641674,-79.86948698759079,Corktown Park,47
park,43.25343546641674,-79.86948698759079,City Hall Parkette,47
park,43.25343546641674,-79.86948698759079,Shamrock Park,47
park,43.25343546641674,-79.86948698759079,Durand Park,47
park,43.25343546641674,-79.86948698759079,Chedoke park,47
park,43.25343546641674,-79.86948698759079,Woolverton Park,47
park,43.25343546641674,-79.86948698759079,Beasley Park,47
park,43.25343546641674,-79.86948698759079,Wellington Square,47
restaurant,43.25343546641674,-79.86948698759079,Radius,47
restaurant,43.25343546641674,-79.86948698759079,Mezcal TNT,47
restaurant,43.25343546641674,-79.86948698759079,One Duke Restaurant & Lounge,47
restaurant,43.25343546641674,-79.86948698759079,Steve's Open Kitchen,47
restaurant,43.25343546641674,-79.86948698759079,Burrito Boyz,47
restaurant,43.25343546641674,-79.86948698759079,Royal Pizza,47
restaurant,43.25343546641674,-79.86948698759079,Sapporo Japanese Restaurant,47
restaurant,43.25343546641674,-79.86948698759079,La Piazza Allegra,47
restaurant,43.25343546641674,-79.86948698759079,Atlantic Submarines,47
restaurant,43.25343546641674,-79.86948698759079,Bronzie's Place,47
park,43.2515957745917,-79.8749090863127,Gore Park,48
park,43.2515957745917,-79.8749090863127,Durand Park,48
park,43.2515957745917,-79.8749090863127,Chedoke park,48
park,43.2515957745917,-79.8749090863127,City Hall Parkette,48
park,43.2515957745917,-79.8749090863127,Corktown Park,48
park,43.2515957745917,-79.8749090863127,HAAA Park,48
park,43.2515957745917,-79.8749090863127,Gore Park Promenade,48
park,43.2515957745917,-79.8749090863127,Southam Park,48
park,43.2515957745917,-79.8749090863127,Mountain View Hotel Park,48
park,43.2515957745917,-79.8749090863127,Shamrock Park,48
restaurant,43.2515957745917,-79.8749090863127,One Duke Restaurant & Lounge,48
restaurant,43.2515957745917,-79.8749090863127,Red Crow Coffee,48
restaurant,43.2515957745917,-79.8749090863127,Wass Ethiopian Restaurant,48
restaurant,43.2515957745917,-79.8749090863127,Durand Coffee,48
restaurant,43.2515957745917,-79.8749090863127,Royal Pizza,48
restaurant,43.2515957745917,-79.8749090863127,Bronzie's Place,48
restaurant,43.2515957745917,-79.8749090863127,Radius,48
restaurant,43.2515957745917,-79.8749090863127,Mezcal TNT,48
restaurant,43.2515957745917,-79.8749090863127,La Piazza Allegra,48
restaurant,43.2515957745917,-79.8749090863127,Steve's Open Kitchen,48
park,43.25802547698811,-79.91383865476678,Health Sciences Complex Parking Structure,49
park,43.25802547698811,-79.91383865476678,Parking Lot I,49
park,43.25802547698811,-79.91383865476678,TCBY,49
park,43.25802547698811,-79.91383865476678,Nannaa Persian Eatery,49
park,43.25802547698811,-79.91383865476678,Parking Lot a,49
park,43.25802547698811,-79.91383865476678,Churchill Park Clubhouse,49
park,43.25802547698811,-79.91383865476678,Toronto Green P Parking,49
park,43.25802547698811,-79.91383865476678,Security & Parking Svc,49
park,43.25802547698811,-79.91383865476678,Hamilton Car Parks Ltd,49
park,43.25802547698811,-79.91383865476678,Churchill Park Clubhouse,49
restaurant,43.25802547698811,-79.91383865476678,South China Chinese Food,49
restaurant,43.25802547698811,-79.91383865476678,Mr. Sub,49
restaurant,43.25802547698811,-79.91383865476678,Pinks Burgers,49
restaurant,43.25802547698811,-79.91383865476678,Caribbean Flavah,49
restaurant,43.25802547698811,-79.91383865476678,Porcelain Hotpot & Lounge,49
restaurant,43.25802547698811,-79.91383865476678,Williams Coffee Pub,49
restaurant,43.25802547698811,-79.91383865476678,Subway,49
restaurant,43.25802547698811,-79.91383865476678,Corner Cafe,49
restaurant,43.25802547698811,-79.91383865476678,Gino's Pizza,49
restaurant,43.25802547698811,-79.91383865476678,Basilique,49
park,43.254529435061336,-79.86718028783798,Gore Park,50
park,43.254529435061336,-79.86718028783798,Gore Park Promenade,50
park,43.254529435061336,-79.86718028783798,Corktown Park,50
park,43.254529435061336,-79.86718028783798,Shamrock Park,50
park,43.254529435061336,-79.86718028783798,City Hall Parkette,50
park,43.254529435061336,-79.86718028783798,Woolverton Park,50
park,43.254529435061336,-79.86718028783798,Durand Park,50
park,43.254529435061336,-79.86718028783798,Chedoke park,50
park,43.254529435061336,-79.86718028783798,J.C. Beemer Park,50
park,43.254529435061336,-79.86718028783798,Beasley Park,50
restaurant,43.254529435061336,-79.86718028783798,Sapporo Japanese Restaurant,50
restaurant,43.254529435061336,-79.86718028783798,Burrito Boyz,50
restaurant,43.254529435061336,-79.86718028783798,Tea Hut,50
restaurant,43.254529435061336,-79.86718028783798,Lulu's Shawarma,50
restaurant,43.254529435061336,-79.86718028783798,Sagarmatha Curry Palace Resturant,50
restaurant,43.254529435061336,-79.86718028783798,The Mule,50
restaurant,43.254529435061336,-79.86718028783798,Greek Palace,50
restaurant,43.254529435061336,-79.86718028783798,Hambrgr,50
restaurant,43.254529435061336,-79.86718028783798,Ajio Sushi,50
restaurant,43.254529435061336,-79.86718028783798,My-Thai Restaurant,50
park,43.25161474646046,-79.83134329318999,Lucy Day Park,51
park,43.25161474646046,-79.83134329318999,Powell Park,51
park,43.25161474646046,-79.83134329318999,Fighters Choice Martial Arts,51
park,43.25161474646046,-79.83134329318999,Scott Park Baseball Diamonds,51
park,43.25161474646046,-79.83134329318999,Hamilton Scott Park Arena,51
park,43.25161474646046,-79.83134329318999,Barn Board Store,51
park,43.25161474646046,-79.83134329318999,Birch Avenue,51
park,43.25161474646046,-79.83134329318999,Scott Park,51
park,43.25161474646046,-79.83134329318999,Parkview Secondary School Co-op Education,51
park,43.25161474646046,-79.83134329318999,Parkview School,51
restaurant,43.25161474646046,-79.83134329318999,Festival Foods,51
restaurant,43.25161474646046,-79.83134329318999,Tall Tree Sandwich Co,51
restaurant,43.25161474646046,-79.83134329318999,Hi-Line Centre Pizza & Wings,51
restaurant,43.25161474646046,-79.83134329318999,KFC,51
restaurant,43.25161474646046,-79.83134329318999,Vibez Caribbean and Southern Food,51
restaurant,43.25161474646046,-79.83134329318999,Subway,51
restaurant,43.25161474646046,-79.83134329318999,McDonald's,51
restaurant,43.25161474646046,-79.83134329318999,Caribbean Vibe,51
restaurant,43.25161474646046,-79.83134329318999,Taste of Poland,51
restaurant,43.25161474646046,-79.83134329318999,Jet Banquet Hall,51
park,43.2572539435115,-79.9342255404988,Alexander Park,52
park,43.2572539435115,-79.9342255404988,West Park Animal Hospital,52
park,43.2572539435115,-79.9342255404988,WestPark Towers,52
park,43.2572539435115,-79.9342255404988,Park Insurance,52
restaurant,43.2572539435115,-79.9342255404988,Popeye's Louisiana Kitchen,52
restaurant,43.2572539435115,-79.9342255404988,Yukiguni Izakaya,52
restaurant,43.2572539435115,-79.9342255404988,Boardwalk Fries Burgers Shakes,52
restaurant,43.2572539435115,-79.9342255404988,BarBurrito,52
restaurant,43.2572539435115,-79.9342255404988,Little Caesars Pizza,52
restaurant,43.2572539435115,-79.9342255404988,Royal Spice Indian & Hakka Cuisine,52
restaurant,43.2572539435115,-79.9342255404988,Joya Restaurant,52
restaurant,43.2572539435115,-79.9342255404988,Wendy's,52
restaurant,43.2572539435115,-79.9342255404988,Right Wingers,52
restaurant,43.2572539435115,-79.9342255404988,West End Diner,52
park,43.25205234935895,-79.93979036808014,Alexander Park,53
park,43.25205234935895,-79.93979036808014,WestPark Towers,53
park,43.25205234935895,-79.93979036808014,Little John Park,53
park,43.25205234935895,-79.93979036808014,West Park Animal Hospital,53
park,43.25205234935895,-79.93979036808014,Park Insurance,53
restaurant,43.25205234935895,-79.93979036808014,Right Wingers,53
restaurant,43.25205234935895,-79.93979036808014,West End Diner,53
restaurant,43.25205234935895,-79.93979036808014,Lighthouse Fish & Chips,53
restaurant,43.25205234935895,-79.93979036808014,Lee's Chinese Food,53
restaurant,43.25205234935895,-79.93979036808014,Fionn MacCool's,53
restaurant,43.25205234935895,-79.93979036808014,KFC,53
restaurant,43.25205234935895,-79.93979036808014,East Side Mario's Dundas,53
restaurant,43.25205234935895,-79.93979036808014,Popeye's Louisiana Kitchen,53
restaurant,43.25205234935895,-79.93979036808014,Subway,53
restaurant,43.25205234935895,-79.93979036808014,Osmow's Shawarma,53
park,43.2595496051254,-79.9426434441838,Little John Park,54
park,43.2595496051254,-79.9426434441838,WestPark Towers,54
park,43.2595496051254,-79.9426434441838,West Park Animal Hospital,54
park,43.2595496051254,-79.9426434441838,Park Insurance,54
restaurant,43.2595496051254,-79.9426434441838,East Side Mario's Dundas,54
restaurant,43.2595496051254,-79.9426434441838,Subway,54
restaurant,43.2595496051254,-79.9426434441838,Fionn MacCool's,54
restaurant,43.2595496051254,-79.9426434441838,Great Canadian Bagel,54
restaurant,43.2595496051254,-79.9426434441838,Empress Wok Chinese Restaurant,54
restaurant,43.2595496051254,-79.9426434441838,Freshii,54
restaurant,43.2595496051254,-79.9426434441838,KFC,54
restaurant,43.2595496051254,-79.9426434441838,Fat Bastard Burrito Co,54
restaurant,43.2595496051254,-79.9426434441838,Osmow's Shawarma,54
restaurant,43.2595496051254,-79.9426434441838,Right Wingers,54
park,43.26044140942891,-79.83437284827232,Lucy Day Park,55
park,43.26044140942891,-79.83437284827232,Powell Park,55
park,43.26044140942891,-79.83437284827232,Woodlands Park,55
park,43.26044140942891,-79.83437284827232,City of Waterfalls Festivals and Events Inc,55
park,43.26044140942891,-79.83437284827232,Fighters Choice Martial Arts,55
park,43.26044140942891,-79.83437284827232,North Central Community School,55
park,43.26044140942891,-79.83437284827232,Birch Avenue,55
park,43.26044140942891,-79.83437284827232,Municipal Car Park 45,55
park,43.26044140942891,-79.83437284827232,Woodlands Park,55
restaurant,43.26044140942891,-79.83437284827232,541 Eatery & Exchange,55
restaurant,43.26044140942891,-79.83437284827232,Frank's Sicilia Bakery,55
restaurant,43.26044140942891,-79.83437284827232,Starpolskie,55
restaurant,43.26044140942891,-79.83437284827232,Wingporium,55
restaurant,43.26044140942891,-79.83437284827232,Two Cougars & a Cafe,55
restaurant,43.26044140942891,-79.83437284827232,McDonald's,55
restaurant,43.26044140942891,-79.83437284827232,Jet Banquet Hall,55
restaurant,43.26044140942891,-79.83437284827232,Starpolskie Delicacy,55
restaurant,43.26044140942891,-79.83437284827232,Hello Baked,55
restaurant,43.26044140942891,-79.83437284827232,Subway,55
park,43.25875372772543,-79.92979913949966,Alexander Park,56
park,43.25875372772543,-79.92979913949966,Parking Lot I,56
park,43.25875372772543,-79.92979913949966,West Park Animal Hospital,56
park,43.25875372772543,-79.92979913949966,WestPark Towers,56
park,43.25875372772543,-79.92979913949966,Security & Parking Svc,56
park,43.25875372772543,-79.92979913949966,Park Insurance,56
restaurant,43.25875372772543,-79.92979913949966,Joya Restaurant,56
restaurant,43.25875372772543,-79.92979913949966,Boston Pizza,56
restaurant,43.25875372772543,-79.92979913949966,Wendy's,56
restaurant,43.25875372772543,-79.92979913949966,Mr. Gao's Chinese Restaurant and Bubble Tea,56
restaurant,43.25875372772543,-79.92979913949966,Tally Ho Restaurants,56
restaurant,43.25875372772543,-79.92979913949966,Tahinis Restaurant,56
restaurant,43.25875372772543,-79.92979913949966,Maple Leaf Pancake House,56
restaurant,43.25875372772543,-79.92979913949966,Popeye's Louisiana Kitchen,56
restaurant,43.25875372772543,-79.92979913949966,Yukiguni Izakaya,56
restaurant,43.25875372772543,-79.92979913949966,Boardwalk Fries Burgers Shakes,56
park,43.2518522355378,-79.9354198942367,Alexander Park,57
park,43.2518522355378,-79.9354198942367,WestPark Towers,57
park,43.2518522355378,-79.9354198942367,West Park Animal Hospital,57
park,43.2518522355378,-79.9354198942367,Scenic Woods Park,57
park,43.2518522355378,-79.9354198942367,Park Insurance,57
restaurant,43.2518522355378,-79.9354198942367,Right Wingers,57
restaurant,43.2518522355378,-79.9354198942367,West End Diner,57
restaurant,43.2518522355378,-79.9354198942367,Lee's Chinese Food,57
restaurant,43.2518522355378,-79.9354198942367,Lighthouse Fish & Chips,57
restaurant,43.2518522355378,-79.9354198942367,Popeye's Louisiana Kitchen,57
restaurant,43.2518522355378,-79.9354198942367,Joya Restaurant,57
restaurant,43.2518522355378,-79.9354198942367,Royal Spice Indian & Hakka Cuisine,57
restaurant,43.2518522355378,-79.9354198942367,Little Caesars Pizza,57
restaurant,43.2518522355378,-79.9354198942367,Boardwalk Fries Burgers Shakes,57
restaurant,43.2518522355378,-79.9354198942367,BarBurrito,57
park,43.26181945279216,-79.86674308776855,Bayfront Park,58
park,43.26181945279216,-79.86674308776855,Gore Park,58
park,43.26181945279216,-79.86674308776855,Gore Park Promenade,58
park,43.26181945279216,-79.86674308776855,Jackie Washington Rotary Park,58
park,43.26181945279216,-79.86674308776855,Beasley Park,58
park,43.26181945279216,-79.86674308776855,McLaren Park,58
park,43.26181945279216,-79.86674308776855,Beasley Community Centre,58
park,43.26181945279216,-79.86674308776855,York Boulevard Parkade,58
park,43.26181945279216,-79.86674308776855,Lulu's Shawarma,58
park,43.26181945279216,-79.86674308776855,Synonym,58
restaurant,43.26181945279216,-79.86674308776855,Mulberry Street Coffeehouse,58
restaurant,43.26181945279216,-79.86674308776855,Charred,58
restaurant,43.26181945279216,-79.86674308776855,Pho Dau Bo Restaurant,58
restaurant,43.26181945279216,-79.86674308776855,The Burnt Tongue,58
restaurant,43.26181945279216,-79.86674308776855,Born and Raised,58
restaurant,43.26181945279216,-79.86674308776855,Ola Bakery & Pastries,58
restaurant,43.26181945279216,-79.86674308776855,Saltlick Smokehouse,58
restaurant,43.26181945279216,-79.86674308776855,Gate of India,58
restaurant,43.26181945279216,-79.86674308776855,August 8,58
restaurant,43.26181945279216,-79.86674308776855,Ben Thanh,58
park,43.25940517059312,-79.89262372255325,HAAA Park,59
park,43.25940517059312,-79.89262372255325,Jackson Park,59
park,43.25940517059312,-79.89262372255325,Cathedral Dog Park,59
park,43.25940517059312,-79.89262372255325,Hill Street Dog Park,59
park,43.25940517059312,-79.89262372255325,Earl Kitchener School,59
park,43.25940517059312,-79.89262372255325,Kay Drage Park,59
park,43.25940517059312,-79.89262372255325,McMaster Innovation Park,59
park,43.25940517059312,-79.89262372255325,Park Auto Sales & Service,59
park,43.25940517059312,-79.89262372255325,Parkview Nursing Centre,59
park,43.25940517059312,-79.89262372255325,Mcmaster Inovation Park,59
restaurant,43.25940517059312,-79.89262372255325,Newsday Cafe,59
restaurant,43.25940517059312,-79.89262372255325,Mr Dumpling Express,59
restaurant,43.25940517059312,-79.89262372255325,Subway,59
restaurant,43.25940517059312,-79.89262372255325,McDonald's,59
restaurant,43.25940517059312,-79.89262372255325,Ray's Place the Boat House,59
restaurant,43.25940517059312,-79.89262372255325,Pizza Pizza,59
restaurant,43.25940517059312,-79.89262372255325,Valentino's Restaurant,59
restaurant,43.25940517059312,-79.89262372255325,Shehnai Restaurant,59
restaurant,43.25940517059312,-79.89262372255325,Tim Hortons,59
restaurant,43.25940517059312,-79.89262372255325,Wimpy's Diner,59
park,43.25631685939874,-79.86866354942322,Gore Park,60
park,43.25631685939874,-79.86866354942322,Gore Park Promenade,60
park,43.25631685939874,-79.86866354942322,City Hall Parkette,60
park,43.25631685939874,-79.86866354942322,Corktown Park,60
park,43.25631685939874,-79.86866354942322,Chedoke park,60
park,43.25631685939874,-79.86866354942322,Shamrock Park,60
park,43.25631685939874,-79.86866354942322,Durand Park,60
park,43.25631685939874,-79.86866354942322,Beasley Park,60
park,43.25631685939874,-79.86866354942322,Wellington Square,60
park,43.25631685939874,-79.86866354942322,McLaren Park,60
restaurant,43.25631685939874,-79.86866354942322,Burrito Boyz,60
restaurant,43.25631685939874,-79.86866354942322,The Mule,60
restaurant,43.25631685939874,-79.86866354942322,Sagarmatha Curry Palace Resturant,60
restaurant,43.25631685939874,-79.86866354942322,The Works Gourmet Burger Bistro - Downtown Hamilton - Jackson Square,60
restaurant,43.25631685939874,-79.86866354942322,Subway,60
restaurant,43.25631685939874,-79.86866354942322,Hambrgr,60
restaurant,43.25631685939874,-79.86866354942322,The French,60
restaurant,43.25631685939874,-79.86866354942322,Lulu's Shawarma,60
restaurant,43.25631685939874,-79.86866354942322,Greek Palace,60
restaurant,43.25631685939874,-79.86866354942322,My-Thai Restaurant,60
park,43.2494985579078,-79.859726111821,Sam Lawrence Park,61
park,43.2494985579078,-79.859726111821,Corktown Park,61
park,43.2494985579078,-79.859726111821,Woolverton Park,61
park,43.2494985579078,-79.859726111821,Shamrock Park,61
park,43.2494985579078,-79.859726111821,J.C. Beemer Park,61
park,43.2494985579078,-79.859726111821,Myrtle Park,61
park,43.2494985579078,-79.859726111821,Mountain Brow Park,61
park,43.2494985579078,-79.859726111821,Bishop's Park,61
park,43.2494985579078,-79.859726111821,Beasley Park,61
park,43.2494985579078,-79.859726111821,Carter Park,61
restaurant,43.2494985579078,-79.859726111821,Denninger Ltd,61
restaurant,43.2494985579078,-79.859726111821,Shakespeare's Steak and Seafood,61
restaurant,43.2494985579078,-79.859726111821,Black Forest Inn,61
restaurant,43.2494985579078,-79.859726111821,Owl of Minerva,61
restaurant,43.2494985579078,-79.859726111821,Tea Hut,61
restaurant,43.2494985579078,-79.859726111821,Ajio Sushi,61
restaurant,43.2494985579078,-79.859726111821,Pizza Hut,61
restaurant,43.2494985579078,-79.859726111821,Sapporo Japanese Restaurant,61
restaurant,43.2494985579078,-79.859726111821,Red Crow Espresso Bar,61
restaurant,43.2494985579078,-79.859726111821,Lo Presti's at Maxwell's,61
park,43.2541543623113,-79.85582381486893,J.C. Beemer Park,62
park,43.2541543623113,-79.85582381486893,Corktown Park,62
park,43.2541543623113,-79.85582381486893,Woolverton Park,62
park,43.2541543623113,-79.85582381486893,Shamrock Park,62
park,43.2541543623113,-79.85582381486893,Myrtle Park,62
park,43.2541543623113,-79.85582381486893,Beasley Park,62
park,43.2541543623113,-79.85582381486893,Bishop's Park,62
park,43.2541543623113,-79.85582381486893,Wellington Square,62
park,43.2541543623113,-79.85582381486893,Beasley Community Centre,62
park,43.2541543623113,-79.85582381486893,Carter Park,62
restaurant,43.2541543623113,-79.85582381486893,Bella Pizza,62
restaurant,43.2541543623113,-79.85582381486893,Denninger Ltd,62
restaurant,43.2541543623113,-79.85582381486893,Ellis Kitchen & More,62
restaurant,43.2541543623113,-79.85582381486893,Black Forest Inn,62
restaurant,43.2541543623113,-79.85582381486893,Mr.Sub,62
restaurant,43.2541543623113,-79.85582381486893,Owl of Minerva,62
restaurant,43.2541543623113,-79.85582381486893,Shakespeare's Steak and Seafood,62
restaurant,43.2541543623113,-79.85582381486893,Plaza Pizza & Wings,62
restaurant,43.2541543623113,-79.85582381486893,Red Rockets,62
restaurant,43.2541543623113,-79.85582381486893,KFC,62
park,43.25199038416551,-79.84910354018211,Myrtle Park,63
park,43.25199038416551,-79.84910354018211,J.C. Beemer Park,63
park,43.25199038416551,-79.84910354018211,Powell Park,63
park,43.25199038416551,-79.84910354018211,Woodlands Park,63
park,43.25199038416551,-79.84910354018211,Bishop's Park,63
park,43.25199038416551,-79.84910354018211,Lifesavers,63
park,43.25199038416551,-79.84910354018211,Wellington Square,63
park,43.25199038416551,-79.84910354018211,Fighters Choice Martial Arts,63
park,43.25199038416551,-79.84910354018211,"Municipal Parking, Car Park 32",63
park,43.25199038416551,-79.84910354018211,Park Furniture,63
restaurant,43.25199038416551,-79.84910354018211,Little Caesars Pizza,63
restaurant,43.25199038416551,-79.84910354018211,Mississippi Queen Foods,63
restaurant,43.25199038416551,-79.84910354018211,Pizza DEPOT,63
restaurant,43.25199038416551,-79.84910354018211,Pita Pizza,63
restaurant,43.25199038416551,-79.84910354018211,City Pizza & Wings,63
restaurant,43.25199038416551,-79.84910354018211,DeRosa Bakery and Restaurant,63
restaurant,43.25199038416551,-79.84910354018211,Giuseppe's Italian Cuisine & Pizza,63
restaurant,43.25199038416551,-79.84910354018211,Mr.Sub,63
restaurant,43.25199038416551,-79.84910354018211,Ellis Kitchen & More,63
restaurant,43.25199038416551,-79.84910354018211,541 Eatery & Exchange,63
park,43.2559617394464,-79.8475054418754,Woodlands Park,64
park,43.2559617394464,-79.8475054418754,Powell Park,64
park,43.2559617394464,-79.8475054418754,J.C. Beemer Park,64
park,43.2559617394464,-79.8475054418754,Myrtle Park,64
park,43.2559617394464,-79.8475054418754,Bishop's Park,64
park,43.2559617394464,-79.8475054418754,Wellington Square,64
park,43.2559617394464,-79.8475054418754,Birge Park,64
park,43.2559617394464,-79.8475054418754,City of Waterfalls Festivals and Events Inc,64
park,43.2559617394464,-79.8475054418754,Fighters Choice Martial Arts,64
park,43.2559617394464,-79.8475054418754,Keith Park,64
restaurant,43.2559617394464,-79.8475054418754,541 Eatery & Exchange,64
restaurant,43.2559617394464,-79.8475054418754,DeRosa Bakery and Restaurant,64
restaurant,43.2559617394464,-79.8475054418754,East Side Mario's,64
restaurant,43.2559617394464,-79.8475054418754,KFC,64
restaurant,43.2559617394464,-79.8475054418754,Little Caesars Pizza,64
restaurant,43.2559617394464,-79.8475054418754,Mississippi Queen Foods,64
restaurant,43.2559617394464,-79.8475054418754,Hello Baked,64
restaurant,43.2559617394464,-79.8475054418754,Motel Restaurant,64
restaurant,43.2559617394464,-79.8475054418754,Duarte Supermarket,64
restaurant,43.2559617394464,-79.8475054418754,Barton Salumeria & Charcuterie,64
park,43.2523698048509,-79.86883386969566,Sam Lawrence Park,65
park,43.2523698048509,-79.86883386969566,Gore Park,65
park,43.2523698048509,-79.86883386969566,Corktown Park,65
park,43.2523698048509,-79.86883386969566,Shamrock Park,65
park,43.2523698048509,-79.86883386969566,Gore Park Promenade,65
park,43.2523698048509,-79.86883386969566,Durand Park,65
park,43.2523698048509,-79.86883386969566,City Hall Parkette,65
park,43.2523698048509,-79.86883386969566,Woolverton Park,65
park,43.2523698048509,-79.86883386969566,Chedoke park,65
park,43.2523698048509,-79.86883386969566,Beasley Park,65
restaurant,43.2523698048509,-79.86883386969566,Radius,65
restaurant,43.2523698048509,-79.86883386969566,Mezcal TNT,65
restaurant,43.2523698048509,-79.86883386969566,One Duke Restaurant & Lounge,65
restaurant,43.2523698048509,-79.86883386969566,Royal Pizza,65
restaurant,43.2523698048509,-79.86883386969566,Atlantic Submarines,65
restaurant,43.2523698048509,-79.86883386969566,Steve's Open Kitchen,65
restaurant,43.2523698048509,-79.86883386969566,Subway,65
restaurant,43.2523698048509,-79.86883386969566,La Piazza Allegra,65
restaurant,43.2523698048509,-79.86883386969566,Sapporo Japanese Restaurant,65
restaurant,43.2523698048509,-79.86883386969566,Bronzie's Place,65
park,43.27236225898336,-79.86627101898192,Pier 4 Park,66
park,43.27236225898336,-79.86627101898192,Bayfront Park,66
park,43.27236225898336,-79.86627101898192,Benetto Community Centre,66
park,43.27236225898336,-79.86627101898192,Pier 8,66
park,43.27236225898336,-79.86627101898192,Eastwood Park,66
park,43.27236225898336,-79.86627101898192,Synonym,66
park,43.27236225898336,-79.86627101898192,The Tug Boat,66
park,43.27236225898336,-79.86627101898192,Bennetto Recreation Ctr,66
park,43.27236225898336,-79.86627101898192,Bayview Park,66
park,43.27236225898336,-79.86627101898192,Architect Hair Design,66
restaurant,43.27236225898336,-79.86627101898192,Fisher's Pier 4 Pub & Grub,66
restaurant,43.27236225898336,-79.86627101898192,Harbour Diner,66
restaurant,43.27236225898336,-79.86627101898192,North End Pita,66
restaurant,43.27236225898336,-79.86627101898192,Williams Fresh Cafe,66
restaurant,43.27236225898336,-79.86627101898192,Weston Pizza and Wings,66
restaurant,43.27236225898336,-79.86627101898192,Bonanza Bakery,66
restaurant,43.27236225898336,-79.86627101898192,Saltlick Smokehouse,66
restaurant,43.27236225898336,-79.86627101898192,Hutch's Harbour Front,66
restaurant,43.27236225898336,-79.86627101898192,Martello,66
restaurant,43.27236225898336,-79.86627101898192,O Leao Cafe & Restaurant,66
park,43.2554850097816,-79.9298771288198,Alexander Park,67
park,43.2554850097816,-79.9298771288198,Parking Lot I,67
park,43.2554850097816,-79.9298771288198,West Park Animal Hospital,67
park,43.2554850097816,-79.9298771288198,WestPark Towers,67
park,43.2554850097816,-79.9298771288198,Park Insurance,67
park,43.2554850097816,-79.9298771288198,Security & Parking Svc,67
restaurant,43.2554850097816,-79.9298771288198,Joya Restaurant,67
restaurant,43.2554850097816,-79.9298771288198,Wendy's,67
restaurant,43.2554850097816,-79.9298771288198,Boston Pizza,67
restaurant,43.2554850097816,-79.9298771288198,Mr. Gao's Chinese Restaurant and Bubble Tea,67
restaurant,43.2554850097816,-79.9298771288198,Popeye's Louisiana Kitchen,67
restaurant,43.2554850097816,-79.9298771288198,Tally Ho Restaurants,67
restaurant,43.2554850097816,-79.9298771288198,Boardwalk Fries Burgers Shakes,67
restaurant,43.2554850097816,-79.9298771288198,Maple Leaf Pancake House,67
restaurant,43.2554850097816,-79.9298771288198,Royal Spice Indian & Hakka Cuisine,67
restaurant,43.2554850097816,-79.9298771288198,Yukiguni Izakaya,67
park,43.25672417073905,-79.88822355870525,HAAA Park,68
park,43.25672417073905,-79.88822355870525,Chedoke park,68
park,43.25672417073905,-79.88822355870525,Hill Street Dog Park,68
park,43.25672417073905,-79.88822355870525,Jackson Park,68
park,43.25672417073905,-79.88822355870525,Mapleside Park,68
park,43.25672417073905,-79.88822355870525,Cathedral Dog Park,68
park,43.25672417073905,-79.88822355870525,Earl Kitchener School,68
park,43.25672417073905,-79.88822355870525,Park Auto Sales & Service,68
park,43.25672417073905,-79.88822355870525,Hamilton Municipal Parking 74,68
park,43.25672417073905,-79.88822355870525,Kay Drage Park,68
restaurant,43.25672417073905,-79.88822355870525,The Burnt Tongue,68
restaurant,43.25672417073905,-79.88822355870525,Earth to Table Bread Bar,68
restaurant,43.25672417073905,-79.88822355870525,AMO Gelato Caffe,68
restaurant,43.25672417073905,-79.88822355870525,Donut Monster,68
restaurant,43.25672417073905,-79.88822355870525,Wimpy's Diner,68
restaurant,43.25672417073905,-79.88822355870525,Beasley House Bistro,68
restaurant,43.25672417073905,-79.88822355870525,CIMA Enoteca,68
restaurant,43.25672417073905,-79.88822355870525,Cake and Loaf Bakery,68
restaurant,43.25672417073905,-79.88822355870525,Ray's Place the Boat House,68
restaurant,43.25672417073905,-79.88822355870525,Shehnai Restaurant,68
park,43.2475653052787,-79.8180502653122,Memorial School Community Playground,69
park,43.2475653052787,-79.8180502653122,Barn Board Store,69
park,43.2475653052787,-79.8180502653122,Chongsun Park Re Hopes,69
park,43.2475653052787,-79.8180502653122,Parkview Secondary School Co-op Education,69
park,43.2475653052787,-79.8180502653122,Parkview School,69
park,43.2475653052787,-79.8180502653122,Jazz in the Park,69
park,43.2475653052787,-79.8180502653122,Gage Park,69
restaurant,43.2475653052787,-79.8180502653122,Cannon Coffee Co,69
restaurant,43.2475653052787,-79.8180502653122,Hambrgr,69
restaurant,43.2475653052787,-79.8180502653122,Cafe Limoncello,69
restaurant,43.2475653052787,-79.8180502653122,Sestres Coffee Shop,69
restaurant,43.2475653052787,-79.8180502653122,Mancala Monk Board Game Cafe,69
restaurant,43.2475653052787,-79.8180502653122,Poke Co,69
